blockGenerator,time
15_L2_UNIV15_miner_151,2022-05-04 18:44:11.681629
14_L2_UNIV14_miner_1413,2022-05-04 18:44:26.225449
15_L2_UNIV15_miner_152,2022-05-04 18:44:40.523119
15_L2_UNIV15_miner_152,2022-05-04 18:44:54.812926
15_L2_UNIV15_miner_152,2022-05-04 18:45:09.069808
15_L2_UNIV15_miner_152,2022-05-04 18:45:23.453750
15_L2_UNIV15_miner_152,2022-05-04 18:45:37.748088
15_L2_UNIV15_miner_152,2022-05-04 18:45:51.928034
15_L2_UNIV15_miner_152,2022-05-04 18:46:06.289445
15_L2_UNIV15_miner_152,2022-05-04 18:46:20.736936
14_L2_UNIV14_miner_1413,2022-05-04 18:46:35.149459
14_L2_UNIV14_miner_1413,2022-05-04 18:46:49.251679
14_L2_UNIV14_miner_1413,2022-05-04 18:47:03.713906
15_L2_UNIV15_miner_152,2022-05-04 18:47:18.122736
14_L2_UNIV14_miner_1413,2022-05-04 18:47:32.408136
14_L2_UNIV14_miner_1413,2022-05-04 18:47:46.844513
15_L2_UNIV15_miner_152,2022-05-04 18:48:01.006148
14_L2_UNIV14_miner_1413,2022-05-04 18:48:15.458427
15_L2_UNIV15_miner_151,2022-05-04 18:48:29.468043
15_L2_UNIV15_miner_152,2022-05-04 18:48:43.695427
15_L2_UNIV15_miner_152,2022-05-04 18:48:58.031935
blockNum,time,hosts,delta
19,2022-05-04 18:48:53.212878,5_L2_UNIV5_miner_51,0 days 00:00:09.517451
0,2022-05-04 18:44:21.497187,4_L2_UNIV4_miner_49,0 days 00:00:09.815558
1,2022-05-04 18:44:35.884486,4_L2_UNIV4_miner_49,0 days 00:00:09.659037
2,2022-05-04 18:44:50.042471,4_L2_UNIV4_miner_49,0 days 00:00:09.519352
3,2022-05-04 18:45:04.350021,4_L2_UNIV4_miner_49,0 days 00:00:09.537095
4,2022-05-04 18:45:18.705336,4_L2_UNIV4_miner_49,0 days 00:00:09.635528
5,2022-05-04 18:45:33.050566,4_L2_UNIV4_miner_49,0 days 00:00:09.596816
6,2022-05-04 18:45:47.485604,4_L2_UNIV4_miner_49,0 days 00:00:09.737516
7,2022-05-04 18:46:01.555740,4_L2_UNIV4_miner_49,0 days 00:00:09.627706
8,2022-05-04 18:46:15.966739,4_L2_UNIV4_miner_49,0 days 00:00:09.677294
9,2022-05-04 18:46:30.397308,4_L2_UNIV4_miner_49,0 days 00:00:09.660372
10,2022-05-04 18:46:44.530761,4_L2_UNIV4_miner_49,0 days 00:00:09.381302
11,2022-05-04 18:46:59.110792,4_L2_UNIV4_miner_49,0 days 00:00:09.859113
12,2022-05-04 18:47:13.446081,4_L2_UNIV4_miner_49,0 days 00:00:09.732175
13,2022-05-04 18:47:27.746895,4_L2_UNIV4_miner_49,0 days 00:00:09.624159
14,2022-05-04 18:47:42.116648,4_L2_UNIV4_miner_49,0 days 00:00:09.708512
15,2022-05-04 18:47:56.383099,4_L2_UNIV4_miner_49,0 days 00:00:09.538586
16,2022-05-04 18:48:10.783587,4_L2_UNIV4_miner_49,0 days 00:00:09.777439
17,2022-05-04 18:48:25.023564,4_L2_UNIV4_miner_49,0 days 00:00:09.565137
18,2022-05-04 18:48:39.077243,4_L2_UNIV4_miner_49,0 days 00:00:09.609200
19,2022-05-04 18:48:53.354569,4_L2_UNIV4_miner_49,0 days 00:00:09.659142
0,2022-05-04 18:44:21.652880,4_L2_UNIV4_miner_48,0 days 00:00:09.971251
1,2022-05-04 18:44:36.010382,4_L2_UNIV4_miner_48,0 days 00:00:09.784933
2,2022-05-04 18:44:50.157111,4_L2_UNIV4_miner_48,0 days 00:00:09.633992
3,2022-05-04 18:45:04.496637,4_L2_UNIV4_miner_48,0 days 00:00:09.683711
4,2022-05-04 18:45:18.848329,4_L2_UNIV4_miner_48,0 days 00:00:09.778521
5,2022-05-04 18:45:33.186441,4_L2_UNIV4_miner_48,0 days 00:00:09.732691
6,2022-05-04 18:45:47.606618,4_L2_UNIV4_miner_48,0 days 00:00:09.858530
7,2022-05-04 18:46:01.713934,4_L2_UNIV4_miner_48,0 days 00:00:09.785900
8,2022-05-04 18:46:16.123360,4_L2_UNIV4_miner_48,0 days 00:00:09.833915
9,2022-05-04 18:46:30.569847,4_L2_UNIV4_miner_48,0 days 00:00:09.832911
10,2022-05-04 18:46:44.696683,4_L2_UNIV4_miner_48,0 days 00:00:09.547224
11,2022-05-04 18:46:59.269576,4_L2_UNIV4_miner_48,0 days 00:00:10.017897
12,2022-05-04 18:47:13.586924,4_L2_UNIV4_miner_48,0 days 00:00:09.873018
13,2022-05-04 18:47:27.873387,4_L2_UNIV4_miner_48,0 days 00:00:09.750651
14,2022-05-04 18:47:42.263409,4_L2_UNIV4_miner_48,0 days 00:00:09.855273
15,2022-05-04 18:47:56.509735,4_L2_UNIV4_miner_48,0 days 00:00:09.665222
16,2022-05-04 18:48:10.912419,4_L2_UNIV4_miner_48,0 days 00:00:09.906271
17,2022-05-04 18:48:25.176587,4_L2_UNIV4_miner_48,0 days 00:00:09.718160
18,2022-05-04 18:48:39.230918,4_L2_UNIV4_miner_48,0 days 00:00:09.762875
19,2022-05-04 18:48:53.472260,4_L2_UNIV4_miner_48,0 days 00:00:09.776833
0,2022-05-04 18:44:21.783475,4_L2_UNIV4_miner_47,0 days 00:00:10.101846
1,2022-05-04 18:44:36.135001,4_L2_UNIV4_miner_47,0 days 00:00:09.909552
2,2022-05-04 18:44:50.293751,4_L2_UNIV4_miner_47,0 days 00:00:09.770632
3,2022-05-04 18:45:04.613935,4_L2_UNIV4_miner_47,0 days 00:00:09.801009
4,2022-05-04 18:45:18.982183,4_L2_UNIV4_miner_47,0 days 00:00:09.912375
5,2022-05-04 18:45:33.315192,4_L2_UNIV4_miner_47,0 days 00:00:09.861442
6,2022-05-04 18:45:47.721452,4_L2_UNIV4_miner_47,0 days 00:00:09.973364
7,2022-05-04 18:46:01.845177,4_L2_UNIV4_miner_47,0 days 00:00:09.917143
8,2022-05-04 18:46:16.265089,4_L2_UNIV4_miner_47,0 days 00:00:09.975644
9,2022-05-04 18:46:30.727713,4_L2_UNIV4_miner_47,0 days 00:00:09.990777
10,2022-05-04 18:46:44.821921,4_L2_UNIV4_miner_47,0 days 00:00:09.672462
11,2022-05-04 18:46:59.421878,4_L2_UNIV4_miner_47,0 days 00:00:10.170199
12,2022-05-04 18:47:13.742685,4_L2_UNIV4_miner_47,0 days 00:00:10.028779
13,2022-05-04 18:47:28.022198,4_L2_UNIV4_miner_47,0 days 00:00:09.899462
14,2022-05-04 18:47:42.425138,4_L2_UNIV4_miner_47,0 days 00:00:10.017002
15,2022-05-04 18:47:56.645076,4_L2_UNIV4_miner_47,0 days 00:00:09.800563
16,2022-05-04 18:48:11.052341,4_L2_UNIV4_miner_47,0 days 00:00:10.046193
17,2022-05-04 18:48:25.300536,4_L2_UNIV4_miner_47,0 days 00:00:09.842109
18,2022-05-04 18:48:39.380250,4_L2_UNIV4_miner_47,0 days 00:00:09.912207
19,2022-05-04 18:48:53.606667,4_L2_UNIV4_miner_47,0 days 00:00:09.911240
0,2022-05-04 18:44:21.930893,4_L2_UNIV4_miner_46,0 days 00:00:10.249264
1,2022-05-04 18:44:36.280281,4_L2_UNIV4_miner_46,0 days 00:00:10.054832
2,2022-05-04 18:44:50.448904,4_L2_UNIV4_miner_46,0 days 00:00:09.925785
3,2022-05-04 18:45:04.771289,4_L2_UNIV4_miner_46,0 days 00:00:09.958363
4,2022-05-04 18:45:19.104377,4_L2_UNIV4_miner_46,0 days 00:00:10.034569
5,2022-05-04 18:45:33.465657,4_L2_UNIV4_miner_46,0 days 00:00:10.011907
6,2022-05-04 18:45:47.865989,4_L2_UNIV4_miner_46,0 days 00:00:10.117901
7,2022-05-04 18:46:01.999944,4_L2_UNIV4_miner_46,0 days 00:00:10.071910
8,2022-05-04 18:46:16.416372,4_L2_UNIV4_miner_46,0 days 00:00:10.126927
9,2022-05-04 18:46:30.879513,4_L2_UNIV4_miner_46,0 days 00:00:10.142577
10,2022-05-04 18:46:44.976547,4_L2_UNIV4_miner_46,0 days 00:00:09.827088
11,2022-05-04 18:46:59.540037,4_L2_UNIV4_miner_46,0 days 00:00:10.288358
12,2022-05-04 18:47:13.857609,4_L2_UNIV4_miner_46,0 days 00:00:10.143703
13,2022-05-04 18:47:28.142602,4_L2_UNIV4_miner_46,0 days 00:00:10.019866
14,2022-05-04 18:47:42.573694,4_L2_UNIV4_miner_46,0 days 00:00:10.165558
15,2022-05-04 18:47:56.785022,4_L2_UNIV4_miner_46,0 days 00:00:09.940509
16,2022-05-04 18:48:11.197447,4_L2_UNIV4_miner_46,0 days 00:00:10.191299
17,2022-05-04 18:48:25.434134,4_L2_UNIV4_miner_46,0 days 00:00:09.975707
18,2022-05-04 18:48:39.511649,4_L2_UNIV4_miner_46,0 days 00:00:10.043606
19,2022-05-04 18:48:53.750477,4_L2_UNIV4_miner_46,0 days 00:00:10.055050
0,2022-05-04 18:44:22.083415,4_L2_UNIV4_miner_45,0 days 00:00:10.401786
1,2022-05-04 18:44:36.434901,4_L2_UNIV4_miner_45,0 days 00:00:10.209452
2,2022-05-04 18:44:50.573633,4_L2_UNIV4_miner_45,0 days 00:00:10.050514
3,2022-05-04 18:45:04.934146,4_L2_UNIV4_miner_45,0 days 00:00:10.121220
4,2022-05-04 18:45:19.250287,4_L2_UNIV4_miner_45,0 days 00:00:10.180479
5,2022-05-04 18:45:33.599972,4_L2_UNIV4_miner_45,0 days 00:00:10.146222
6,2022-05-04 18:45:47.994751,4_L2_UNIV4_miner_45,0 days 00:00:10.246663
7,2022-05-04 18:46:02.143018,4_L2_UNIV4_miner_45,0 days 00:00:10.214984
8,2022-05-04 18:46:16.579330,4_L2_UNIV4_miner_45,0 days 00:00:10.289885
9,2022-05-04 18:46:31.047395,4_L2_UNIV4_miner_45,0 days 00:00:10.310459
10,2022-05-04 18:46:45.117813,4_L2_UNIV4_miner_45,0 days 00:00:09.968354
11,2022-05-04 18:46:59.676622,4_L2_UNIV4_miner_45,0 days 00:00:10.424943
12,2022-05-04 18:47:13.994836,4_L2_UNIV4_miner_45,0 days 00:00:10.280930
13,2022-05-04 18:47:28.283271,4_L2_UNIV4_miner_45,0 days 00:00:10.160535
14,2022-05-04 18:47:42.708449,4_L2_UNIV4_miner_45,0 days 00:00:10.300313
15,2022-05-04 18:47:56.922221,4_L2_UNIV4_miner_45,0 days 00:00:10.077708
16,2022-05-04 18:48:11.357127,4_L2_UNIV4_miner_45,0 days 00:00:10.350979
17,2022-05-04 18:48:25.555573,4_L2_UNIV4_miner_45,0 days 00:00:10.097146
18,2022-05-04 18:48:39.650195,4_L2_UNIV4_miner_45,0 days 00:00:10.182152
19,2022-05-04 18:48:53.898977,4_L2_UNIV4_miner_45,0 days 00:00:10.203550
0,2022-05-04 18:44:22.233796,4_L2_UNIV4_miner_44,0 days 00:00:10.552167
1,2022-05-04 18:44:36.580433,4_L2_UNIV4_miner_44,0 days 00:00:10.354984
2,2022-05-04 18:44:50.725752,4_L2_UNIV4_miner_44,0 days 00:00:10.202633
3,2022-05-04 18:45:05.093851,4_L2_UNIV4_miner_44,0 days 00:00:10.280925
4,2022-05-04 18:45:19.406420,4_L2_UNIV4_miner_44,0 days 00:00:10.336612
5,2022-05-04 18:45:33.746255,4_L2_UNIV4_miner_44,0 days 00:00:10.292505
6,2022-05-04 18:45:48.127033,4_L2_UNIV4_miner_44,0 days 00:00:10.378945
7,2022-05-04 18:46:02.278229,4_L2_UNIV4_miner_44,0 days 00:00:10.350195
8,2022-05-04 18:46:16.695184,4_L2_UNIV4_miner_44,0 days 00:00:10.405739
9,2022-05-04 18:46:31.187592,4_L2_UNIV4_miner_44,0 days 00:00:10.450656
10,2022-05-04 18:46:45.240713,4_L2_UNIV4_miner_44,0 days 00:00:10.091254
11,2022-05-04 18:46:59.800772,4_L2_UNIV4_miner_44,0 days 00:00:10.549093
12,2022-05-04 18:47:14.157788,4_L2_UNIV4_miner_44,0 days 00:00:10.443882
13,2022-05-04 18:47:28.423672,4_L2_UNIV4_miner_44,0 days 00:00:10.300936
14,2022-05-04 18:47:42.847779,4_L2_UNIV4_miner_44,0 days 00:00:10.439643
15,2022-05-04 18:47:57.073829,4_L2_UNIV4_miner_44,0 days 00:00:10.229316
16,2022-05-04 18:48:11.478841,4_L2_UNIV4_miner_44,0 days 00:00:10.472693
17,2022-05-04 18:48:25.707813,4_L2_UNIV4_miner_44,0 days 00:00:10.249386
18,2022-05-04 18:48:39.799283,4_L2_UNIV4_miner_44,0 days 00:00:10.331240
19,2022-05-04 18:48:54.027583,4_L2_UNIV4_miner_44,0 days 00:00:10.332156
0,2022-05-04 18:44:22.393656,4_L2_UNIV4_miner_43,0 days 00:00:10.712027
1,2022-05-04 18:44:36.746866,4_L2_UNIV4_miner_43,0 days 00:00:10.521417
2,2022-05-04 18:44:50.875478,4_L2_UNIV4_miner_43,0 days 00:00:10.352359
3,2022-05-04 18:45:05.220393,4_L2_UNIV4_miner_43,0 days 00:00:10.407467
4,2022-05-04 18:45:19.531502,4_L2_UNIV4_miner_43,0 days 00:00:10.461694
5,2022-05-04 18:45:33.897986,4_L2_UNIV4_miner_43,0 days 00:00:10.444236
6,2022-05-04 18:45:48.250324,4_L2_UNIV4_miner_43,0 days 00:00:10.502236
7,2022-05-04 18:46:02.420067,4_L2_UNIV4_miner_43,0 days 00:00:10.492033
8,2022-05-04 18:46:16.822180,4_L2_UNIV4_miner_43,0 days 00:00:10.532735
9,2022-05-04 18:46:31.331907,4_L2_UNIV4_miner_43,0 days 00:00:10.594971
10,2022-05-04 18:46:45.400754,4_L2_UNIV4_miner_43,0 days 00:00:10.251295
11,2022-05-04 18:46:59.934685,4_L2_UNIV4_miner_43,0 days 00:00:10.683006
12,2022-05-04 18:47:14.307339,4_L2_UNIV4_miner_43,0 days 00:00:10.593433
13,2022-05-04 18:47:28.552737,4_L2_UNIV4_miner_43,0 days 00:00:10.430001
14,2022-05-04 18:47:42.984571,4_L2_UNIV4_miner_43,0 days 00:00:10.576435
15,2022-05-04 18:47:57.221721,4_L2_UNIV4_miner_43,0 days 00:00:10.377208
16,2022-05-04 18:48:11.622350,4_L2_UNIV4_miner_43,0 days 00:00:10.616202
17,2022-05-04 18:48:25.830604,4_L2_UNIV4_miner_43,0 days 00:00:10.372177
18,2022-05-04 18:48:39.927942,4_L2_UNIV4_miner_43,0 days 00:00:10.459899
19,2022-05-04 18:48:54.157740,4_L2_UNIV4_miner_43,0 days 00:00:10.462313
0,2022-05-04 18:44:22.547381,4_L2_UNIV4_miner_42,0 days 00:00:10.865752
1,2022-05-04 18:44:36.888907,4_L2_UNIV4_miner_42,0 days 00:00:10.663458
2,2022-05-04 18:44:51.030844,4_L2_UNIV4_miner_42,0 days 00:00:10.507725
3,2022-05-04 18:45:05.349527,4_L2_UNIV4_miner_42,0 days 00:00:10.536601
4,2022-05-04 18:45:19.695575,4_L2_UNIV4_miner_42,0 days 00:00:10.625767
5,2022-05-04 18:45:34.032135,4_L2_UNIV4_miner_42,0 days 00:00:10.578385
6,2022-05-04 18:45:48.395441,4_L2_UNIV4_miner_42,0 days 00:00:10.647353
7,2022-05-04 18:46:02.531163,4_L2_UNIV4_miner_42,0 days 00:00:10.603129
8,2022-05-04 18:46:16.945388,4_L2_UNIV4_miner_42,0 days 00:00:10.655943
9,2022-05-04 18:46:31.468697,4_L2_UNIV4_miner_42,0 days 00:00:10.731761
10,2022-05-04 18:46:45.514387,4_L2_UNIV4_miner_42,0 days 00:00:10.364928
11,2022-05-04 18:47:00.055663,4_L2_UNIV4_miner_42,0 days 00:00:10.803984
12,2022-05-04 18:47:14.438780,4_L2_UNIV4_miner_42,0 days 00:00:10.724874
13,2022-05-04 18:47:28.720717,4_L2_UNIV4_miner_42,0 days 00:00:10.597981
14,2022-05-04 18:47:43.133818,4_L2_UNIV4_miner_42,0 days 00:00:10.725682
15,2022-05-04 18:47:57.360167,4_L2_UNIV4_miner_42,0 days 00:00:10.515654
16,2022-05-04 18:48:11.772316,4_L2_UNIV4_miner_42,0 days 00:00:10.766168
17,2022-05-04 18:48:25.971709,4_L2_UNIV4_miner_42,0 days 00:00:10.513282
18,2022-05-04 18:48:40.053775,4_L2_UNIV4_miner_42,0 days 00:00:10.585732
19,2022-05-04 18:48:54.291300,4_L2_UNIV4_miner_42,0 days 00:00:10.595873
0,2022-05-04 18:44:22.680934,4_L2_UNIV4_miner_41,0 days 00:00:10.999305
1,2022-05-04 18:44:37.035442,4_L2_UNIV4_miner_41,0 days 00:00:10.809993
2,2022-05-04 18:44:51.187954,4_L2_UNIV4_miner_41,0 days 00:00:10.664835
3,2022-05-04 18:45:05.484735,4_L2_UNIV4_miner_41,0 days 00:00:10.671809
4,2022-05-04 18:45:19.819912,4_L2_UNIV4_miner_41,0 days 00:00:10.750104
5,2022-05-04 18:45:34.165329,4_L2_UNIV4_miner_41,0 days 00:00:10.711579
6,2022-05-04 18:45:48.544667,4_L2_UNIV4_miner_41,0 days 00:00:10.796579
7,2022-05-04 18:46:02.677517,4_L2_UNIV4_miner_41,0 days 00:00:10.749483
8,2022-05-04 18:46:17.093139,4_L2_UNIV4_miner_41,0 days 00:00:10.803694
9,2022-05-04 18:46:31.617208,4_L2_UNIV4_miner_41,0 days 00:00:10.880272
10,2022-05-04 18:46:45.656676,4_L2_UNIV4_miner_41,0 days 00:00:10.507217
11,2022-05-04 18:47:00.181556,4_L2_UNIV4_miner_41,0 days 00:00:10.929877
12,2022-05-04 18:47:14.571530,4_L2_UNIV4_miner_41,0 days 00:00:10.857624
13,2022-05-04 18:47:28.884579,4_L2_UNIV4_miner_41,0 days 00:00:10.761843
14,2022-05-04 18:47:43.279547,4_L2_UNIV4_miner_41,0 days 00:00:10.871411
15,2022-05-04 18:47:57.497386,4_L2_UNIV4_miner_41,0 days 00:00:10.652873
16,2022-05-04 18:48:11.918117,4_L2_UNIV4_miner_41,0 days 00:00:10.911969
17,2022-05-04 18:48:26.109568,4_L2_UNIV4_miner_41,0 days 00:00:10.651141
18,2022-05-04 18:48:40.224159,4_L2_UNIV4_miner_41,0 days 00:00:10.756116
19,2022-05-04 18:48:54.438248,4_L2_UNIV4_miner_41,0 days 00:00:10.742821
0,2022-05-04 18:44:22.816172,3_L2_UNIV3_miner_38,0 days 00:00:11.134543
1,2022-05-04 18:44:37.198539,3_L2_UNIV3_miner_38,0 days 00:00:10.973090
2,2022-05-04 18:44:51.318372,3_L2_UNIV3_miner_38,0 days 00:00:10.795253
3,2022-05-04 18:45:05.633775,3_L2_UNIV3_miner_38,0 days 00:00:10.820849
4,2022-05-04 18:45:19.958660,3_L2_UNIV3_miner_38,0 days 00:00:10.888852
5,2022-05-04 18:45:34.322312,3_L2_UNIV3_miner_38,0 days 00:00:10.868562
6,2022-05-04 18:45:48.680928,3_L2_UNIV3_miner_38,0 days 00:00:10.932840
7,2022-05-04 18:46:02.839675,3_L2_UNIV3_miner_38,0 days 00:00:10.911641
8,2022-05-04 18:46:17.256500,3_L2_UNIV3_miner_38,0 days 00:00:10.967055
9,2022-05-04 18:46:31.774639,3_L2_UNIV3_miner_38,0 days 00:00:11.037703
10,2022-05-04 18:46:45.829629,3_L2_UNIV3_miner_38,0 days 00:00:10.680170
11,2022-05-04 18:47:00.303521,3_L2_UNIV3_miner_38,0 days 00:00:11.051842
12,2022-05-04 18:47:14.720780,3_L2_UNIV3_miner_38,0 days 00:00:11.006874
13,2022-05-04 18:47:29.031115,3_L2_UNIV3_miner_38,0 days 00:00:10.908379
14,2022-05-04 18:47:43.423998,3_L2_UNIV3_miner_38,0 days 00:00:11.015862
15,2022-05-04 18:47:57.654108,3_L2_UNIV3_miner_38,0 days 00:00:10.809595
16,2022-05-04 18:48:12.044554,3_L2_UNIV3_miner_38,0 days 00:00:11.038406
17,2022-05-04 18:48:26.253254,3_L2_UNIV3_miner_38,0 days 00:00:10.794827
18,2022-05-04 18:48:40.376201,3_L2_UNIV3_miner_38,0 days 00:00:10.908158
19,2022-05-04 18:48:54.563195,3_L2_UNIV3_miner_38,0 days 00:00:10.867768
0,2022-05-04 18:44:22.946046,3_L2_UNIV3_miner_37,0 days 00:00:11.264417
1,2022-05-04 18:44:37.333781,3_L2_UNIV3_miner_37,0 days 00:00:11.108332
2,2022-05-04 18:44:51.463503,3_L2_UNIV3_miner_37,0 days 00:00:10.940384
3,2022-05-04 18:45:05.752816,3_L2_UNIV3_miner_37,0 days 00:00:10.939890
4,2022-05-04 18:45:20.097322,3_L2_UNIV3_miner_37,0 days 00:00:11.027514
5,2022-05-04 18:45:34.467255,3_L2_UNIV3_miner_37,0 days 00:00:11.013505
6,2022-05-04 18:45:48.797153,3_L2_UNIV3_miner_37,0 days 00:00:11.049065
7,2022-05-04 18:46:02.991597,3_L2_UNIV3_miner_37,0 days 00:00:11.063563
8,2022-05-04 18:46:17.418236,3_L2_UNIV3_miner_37,0 days 00:00:11.128791
9,2022-05-04 18:46:31.892706,3_L2_UNIV3_miner_37,0 days 00:00:11.155770
10,2022-05-04 18:46:45.957444,3_L2_UNIV3_miner_37,0 days 00:00:10.807985
11,2022-05-04 18:47:00.449074,3_L2_UNIV3_miner_37,0 days 00:00:11.197395
12,2022-05-04 18:47:14.862167,3_L2_UNIV3_miner_37,0 days 00:00:11.148261
13,2022-05-04 18:47:29.167583,3_L2_UNIV3_miner_37,0 days 00:00:11.044847
14,2022-05-04 18:47:43.552970,3_L2_UNIV3_miner_37,0 days 00:00:11.144834
15,2022-05-04 18:47:57.789207,3_L2_UNIV3_miner_37,0 days 00:00:10.944694
16,2022-05-04 18:48:12.203183,3_L2_UNIV3_miner_37,0 days 00:00:11.197035
17,2022-05-04 18:48:26.372561,3_L2_UNIV3_miner_37,0 days 00:00:10.914134
18,2022-05-04 18:48:40.525515,3_L2_UNIV3_miner_37,0 days 00:00:11.057472
19,2022-05-04 18:48:54.691998,3_L2_UNIV3_miner_37,0 days 00:00:10.996571
0,2022-05-04 18:44:23.099047,3_L2_UNIV3_miner_36,0 days 00:00:11.417418
1,2022-05-04 18:44:37.473287,3_L2_UNIV3_miner_36,0 days 00:00:11.247838
2,2022-05-04 18:44:51.619285,3_L2_UNIV3_miner_36,0 days 00:00:11.096166
3,2022-05-04 18:45:05.890457,3_L2_UNIV3_miner_36,0 days 00:00:11.077531
4,2022-05-04 18:45:20.239903,3_L2_UNIV3_miner_36,0 days 00:00:11.170095
5,2022-05-04 18:45:34.604573,3_L2_UNIV3_miner_36,0 days 00:00:11.150823
6,2022-05-04 18:45:48.927829,3_L2_UNIV3_miner_36,0 days 00:00:11.179741
7,2022-05-04 18:46:03.131393,3_L2_UNIV3_miner_36,0 days 00:00:11.203359
8,2022-05-04 18:46:17.570453,3_L2_UNIV3_miner_36,0 days 00:00:11.281008
9,2022-05-04 18:46:32.038667,3_L2_UNIV3_miner_36,0 days 00:00:11.301731
10,2022-05-04 18:46:46.104098,3_L2_UNIV3_miner_36,0 days 00:00:10.954639
11,2022-05-04 18:47:00.593768,3_L2_UNIV3_miner_36,0 days 00:00:11.342089
12,2022-05-04 18:47:14.980219,3_L2_UNIV3_miner_36,0 days 00:00:11.266313
13,2022-05-04 18:47:29.304051,3_L2_UNIV3_miner_36,0 days 00:00:11.181315
14,2022-05-04 18:47:43.710992,3_L2_UNIV3_miner_36,0 days 00:00:11.302856
15,2022-05-04 18:47:57.931987,3_L2_UNIV3_miner_36,0 days 00:00:11.087474
16,2022-05-04 18:48:12.345594,3_L2_UNIV3_miner_36,0 days 00:00:11.339446
17,2022-05-04 18:48:26.512937,3_L2_UNIV3_miner_36,0 days 00:00:11.054510
18,2022-05-04 18:48:40.653622,3_L2_UNIV3_miner_36,0 days 00:00:11.185579
19,2022-05-04 18:48:54.848109,3_L2_UNIV3_miner_36,0 days 00:00:11.152682
0,2022-05-04 18:44:23.248203,3_L2_UNIV3_miner_35,0 days 00:00:11.566574
1,2022-05-04 18:44:37.595207,3_L2_UNIV3_miner_35,0 days 00:00:11.369758
2,2022-05-04 18:44:51.778121,3_L2_UNIV3_miner_35,0 days 00:00:11.255002
3,2022-05-04 18:45:06.043160,3_L2_UNIV3_miner_35,0 days 00:00:11.230234
4,2022-05-04 18:45:20.368056,3_L2_UNIV3_miner_35,0 days 00:00:11.298248
5,2022-05-04 18:45:34.731755,3_L2_UNIV3_miner_35,0 days 00:00:11.278005
6,2022-05-04 18:45:49.047188,3_L2_UNIV3_miner_35,0 days 00:00:11.299100
7,2022-05-04 18:46:03.269397,3_L2_UNIV3_miner_35,0 days 00:00:11.341363
8,2022-05-04 18:46:17.723054,3_L2_UNIV3_miner_35,0 days 00:00:11.433609
9,2022-05-04 18:46:32.160107,3_L2_UNIV3_miner_35,0 days 00:00:11.423171
10,2022-05-04 18:46:46.240585,3_L2_UNIV3_miner_35,0 days 00:00:11.091126
11,2022-05-04 18:47:00.734120,3_L2_UNIV3_miner_35,0 days 00:00:11.482441
12,2022-05-04 18:47:15.127955,3_L2_UNIV3_miner_35,0 days 00:00:11.414049
13,2022-05-04 18:47:29.427481,3_L2_UNIV3_miner_35,0 days 00:00:11.304745
14,2022-05-04 18:47:43.853944,3_L2_UNIV3_miner_35,0 days 00:00:11.445808
15,2022-05-04 18:47:58.089888,3_L2_UNIV3_miner_35,0 days 00:00:11.245375
16,2022-05-04 18:48:12.481561,3_L2_UNIV3_miner_35,0 days 00:00:11.475413
17,2022-05-04 18:48:26.637656,3_L2_UNIV3_miner_35,0 days 00:00:11.179229
18,2022-05-04 18:48:40.811144,3_L2_UNIV3_miner_35,0 days 00:00:11.343101
19,2022-05-04 18:48:54.989166,3_L2_UNIV3_miner_35,0 days 00:00:11.293739
0,2022-05-04 18:44:23.389447,3_L2_UNIV3_miner_34,0 days 00:00:11.707818
1,2022-05-04 18:44:37.711528,3_L2_UNIV3_miner_34,0 days 00:00:11.486079
2,2022-05-04 18:44:51.926461,3_L2_UNIV3_miner_34,0 days 00:00:11.403342
3,2022-05-04 18:45:06.195964,3_L2_UNIV3_miner_34,0 days 00:00:11.383038
4,2022-05-04 18:45:20.519625,3_L2_UNIV3_miner_34,0 days 00:00:11.449817
5,2022-05-04 18:45:34.876736,3_L2_UNIV3_miner_34,0 days 00:00:11.422986
6,2022-05-04 18:45:49.189331,3_L2_UNIV3_miner_34,0 days 00:00:11.441243
7,2022-05-04 18:46:03.431170,3_L2_UNIV3_miner_34,0 days 00:00:11.503136
8,2022-05-04 18:46:17.844917,3_L2_UNIV3_miner_34,0 days 00:00:11.555472
9,2022-05-04 18:46:32.297589,3_L2_UNIV3_miner_34,0 days 00:00:11.560653
10,2022-05-04 18:46:46.372375,3_L2_UNIV3_miner_34,0 days 00:00:11.222916
11,2022-05-04 18:47:00.873338,3_L2_UNIV3_miner_34,0 days 00:00:11.621659
12,2022-05-04 18:47:15.245254,3_L2_UNIV3_miner_34,0 days 00:00:11.531348
13,2022-05-04 18:47:29.538213,3_L2_UNIV3_miner_34,0 days 00:00:11.415477
14,2022-05-04 18:47:43.998765,3_L2_UNIV3_miner_34,0 days 00:00:11.590629
15,2022-05-04 18:47:58.253663,3_L2_UNIV3_miner_34,0 days 00:00:11.409150
16,2022-05-04 18:48:12.625675,3_L2_UNIV3_miner_34,0 days 00:00:11.619527
17,2022-05-04 18:48:26.772377,3_L2_UNIV3_miner_34,0 days 00:00:11.313950
18,2022-05-04 18:48:40.975558,3_L2_UNIV3_miner_34,0 days 00:00:11.507515
19,2022-05-04 18:48:55.164627,3_L2_UNIV3_miner_34,0 days 00:00:11.469200
0,2022-05-04 18:44:23.524220,3_L2_UNIV3_miner_33,0 days 00:00:11.842591
